month_date_yyyymm,county_fips,county_name,active_listing_count,median_days_on_market,new_listing_count,price_increased_count,price_reduced_count,pending_listing_count,median_square_feet,total_listing_count,median_listing_price
202503,01113,"russell, al",112,47.0,72,0,32.0,90.0,1753.0,198,239950.0
202503,01089,"madison, al",1701,62.0,796,64,620.0,836.0,2198.0,2534,359900.0
202503,01061,"geneva, al",62,40.0,24,0,20.0,27.0,1700.0,85,213450.0
202503,01097,"mobile, al",1298,59.0,592,16,420.0,164.0,1790.0,1457,265000.0
202503,01095,"marshall, al",365,89.0,104,4,120.0,112.0,1974.0,478,368600.0
202503,01057,"fayette, al",57,105.0,12,0,20.0,12.0,1874.0,70,204450.0
202503,01007,"bibb, al",25,56.0,12,0,8.0,13.0,2257.0,36,319000.0
202503,01031,"coffee, al",183,63.0,92,0,52.0,81.0,2061.0,261,299900.0
202503,01045,"dale, al",120,48.0,56,0,36.0,56.0,1872.0,173,239000.0
202503,01129,"washington, al",21,47.0,8,0,4.0,2.0,2400.0,23,302000.0
202503,01035,"conecuh, al",33,45.0,8,0,4.0,6.0,1921.0,39,199999.0
202503,01055,"etowah, al",296,60.0,152,0,112.0,127.0,1988.0,425,259000.0
202503,01079,"lawrence, al",59,96.0,24,0,16.0,32.0,1682.0,91,249900.0
202503,01109,"pike, al",123,75.0,28,0,24.0,11.0,1700.0,133,235000.0
202503,01017,"chambers, al",81,80.0,40,0,24.0,33.0,1538.0,113,264514.0
202503,01085,"lowndes, al",7,111.0,4,0,0.0,2.0,3009.0,10,284500.0
202503,01059,"franklin, al",53,57.0,12,0,16.0,23.0,1944.0,77,269450.0
202503,01115,"st. clair, al",315,73.0,168,8,80.0,218.0,1978.0,532,329900.0
202503,01127,"walker, al",184,67.0,56,0,60.0,64.0,1990.0,252,249000.0
202503,01003,"baldwin, al",2896,66.0,940,76,836.0,877.0,1722.0,3770,500000.0
202503,01071,"jackson, al",134,89.0,48,0,44.0,43.0,1970.0,174,300000.0
202503,01023,"choctaw, al",10,134.0,4,0,4.0,1.0,1816.0,11,135000.0
202503,01103,"morgan, al",410,65.0,184,4,144.0,152.0,1956.0,564,279900.0
202503,01005,"barbour, al",79,122.0,24,0,16.0,10.0,2194.0,87,327450.0
202503,01123,"tallapoosa, al",226,67.0,76,0,44.0,33.0,1865.0,257,465000.0
202503,01069,"houston, al",305,64.0,144,0,112.0,151.0,1929.0,453,269965.0
202503,01111,"randolph, al",76,67.0,28,0,20.0,19.0,2390.0,95,364000.0
202503,01043,"cullman, al",398,53.0,140,0,88.0,143.0,1805.0,534,293000.0
202503,01029,"cleburne, al",25,101.0,12,0,12.0,13.0,1994.0,38,269900.0
202503,01101,"montgomery, al",745,65.0,308,16,228.0,433.0,1867.0,1174,224750.0
202502,01029,"cleburne, al",25,133.0,8,0,12.0,7.0,1889.0,33,239750.0
202502,01025,"clarke, al",72,117.0,26,0,12.0,15.0,1976.0,87,189725.0
202502,01013,"butler, al",28,88.0,12,0,4.0,6.0,1781.0,33,179000.0
202502,01071,"jackson, al",130,91.0,32,4,30.0,32.0,1898.0,162,288225.0
202502,01067,"henry, al",79,73.0,22,0,10.0,23.0,1871.0,102,358100.0
202502,01057,"fayette, al",51,90.0,12,0,10.0,15.0,1874.0,66,217450.0
202502,01125,"tuscaloosa, al",600,55.0,298,16,124.0,310.0,1768.0,905,316248.0
202502,01031,"coffee, al",184,66.0,74,0,46.0,76.0,2072.0,254,284744.0
202502,01083,"limestone, al",752,90.0,282,28,226.0,333.0,2408.0,1082,403500.0
202502,01001,"autauga, al",101,62.0,62,0,22.0,95.0,2275.0,197,339950.0
202502,01095,"marshall, al",376,104.0,118,2,118.0,101.0,1953.0,475,350000.0
202502,01017,"chambers, al",91,71.0,40,2,20.0,34.0,1539.0,124,262999.0
202502,01113,"russell, al",122,40.0,60,2,44.0,82.0,1756.0,203,254900.0
202502,01045,"dale, al",112,70.0,56,0,20.0,45.0,1861.0,156,234500.0
202502,01081,"lee, al",709,53.0,302,66,230.0,130.0,2123.0,840,402590.0
202502,01131,"wilcox, al",16,81.0,6,0,2.0,3.0,2604.0,19,319950.0
202502,01119,"sumter, al",11,106.0,0,0,0.0,1.0,1925.0,12,141000.0
202502,01021,"chilton, al",138,94.0,48,0,34.0,37.0,1789.0,178,259000.0
202502,01049,"dekalb, al",167,79.0,42,2,52.0,43.0,1813.0,211,272375.0
202502,01011,"bullock, al",7,92.0,0,0,0.0,4.0,1595.0,11,195000.0
202502,01107,"pickens, al",27,105.0,6,0,2.0,15.0,2000.0,42,149675.0
202502,01105,"perry, al",13,149.0,0,0,0.0,3.0,2316.0,16,152450.0
202502,01073,"jefferson, al",1960,68.0,938,44,612.0,1113.0,1638.0,3070,230000.0
202502,01089,"madison, al",1675,88.0,594,84,542.0,786.0,2200.0,2457,359900.0
202502,01007,"bibb, al",29,77.0,10,0,4.0,6.0,2139.0,34,309350.0
202502,01079,"lawrence, al",64,108.0,16,0,20.0,20.0,1768.0,85,259900.0
202502,01059,"franklin, al",59,90.0,22,0,8.0,18.0,1888.0,77,256225.0
202502,01091,"marengo, al",37,97.0,2,0,8.0,11.0,2121.0,47,213725.0
202502,01065,"hale, al",20,64.0,6,0,4.0,19.0,2046.0,38,237400.0
202502,01101,"montgomery, al",739,80.0,322,22,202.0,364.0,1868.0,1101,219900.0
202502,01097,"mobile, al",1275,76.0,572,10,466.0,135.0,1788.0,1410,260000.0
202502,01129,"washington, al",19,43.0,6,0,4.0,4.0,2687.0,24,550000.0
202502,01077,"lauderdale, al",305,86.0,110,0,100.0,126.0,1900.0,427,296223.0
202502,01099,"monroe, al",54,107.0,4,0,6.0,1.0,2088.0,55,177000.0
202502,01051,"elmore, al",198,81.0,84,0,48.0,115.0,2096.0,312,340950.0
202502,01035,"conecuh, al",33,57.0,8,0,10.0,4.0,1819.0,38,203750.0
202502,01069,"houston, al",319,76.0,108,4,104.0,138.0,1967.0,454,278900.0
202502,01047,"dallas, al",108,103.0,18,0,26.0,29.0,1681.0,136,80625.0
202502,01019,"cherokee, al",141,113.0,32,0,30.0,21.0,1825.0,163,386875.0
202502,01133,"winston, al",119,90.0,40,0,14.0,21.0,2323.0,140,591725.0
202502,01009,"blount, al",139,85.0,40,0,48.0,50.0,1776.0,187,264900.0
202502,01053,"escambia, al",89,92.0,20,0,24.0,25.0,1770.0,114,224975.0
202502,01115,"st. clair, al",337,80.0,132,28,100.0,210.0,2010.0,547,328175.0
202502,01043,"cullman, al",358,86.0,132,2,76.0,128.0,1801.0,478,285000.0
202502,01085,"lowndes, al",9,102.0,2,0,0.0,2.0,2882.0,11,267675.0
202502,01123,"tallapoosa, al",206,105.0,66,0,36.0,32.0,1865.0,238,439450.0
202502,01093,"marion, al",81,91.0,14,0,26.0,10.0,1834.0,91,215193.0
202502,01037,"coosa, al",23,67.0,4,0,6.0,7.0,2109.0,29,269950.0
202502,01061,"geneva, al",61,63.0,30,0,14.0,22.0,1700.0,83,217950.0
202502,01015,"calhoun, al",258,74.0,100,2,68.0,125.0,1865.0,381,224835.0
202502,01055,"etowah, al",281,81.0,110,2,78.0,115.0,1959.0,391,252450.0
202502,01127,"walker, al",183,90.0,58,0,56.0,55.0,1980.0,238,257400.0
202502,01117,"shelby, al",803,65.0,384,18,212.0,483.0,2264.0,1274,400321.0
202502,01033,"colbert, al",252,94.0,72,0,60.0,61.0,1873.0,307,265100.0
202502,01023,"choctaw, al",8,116.0,4,0,0.0,1.0,2115.0,9,137500.0
202502,01087,"macon, al",27,107.0,14,0,0.0,6.0,1512.0,34,153000.0
202502,01039,"covington, al",150,99.0,38,0,26.0,20.0,2030.0,169,239975.0
202502,01103,"morgan, al",387,85.0,110,0,146.0,144.0,1947.0,529,279660.0
202502,01121,"talladega, al",259,87.0,74,2,80.0,114.0,1664.0,373,222500.0
202502,01063,"greene, al",6,125.0,0,0,0.0,3.0,1819.0,9,334900.0
202502,01041,"crenshaw, al",24,117.0,4,0,2.0,1.0,1893.0,26,169900.0
202502,01003,"baldwin, al",2738,86.0,836,86,720.0,713.0,1738.0,3442,495000.0
202502,01111,"randolph, al",68,108.0,16,0,16.0,26.0,2319.0,92,365250.0
202502,01075,"lamar, al",17,52.0,6,0,4.0,3.0,1911.0,20,166750.0
202502,01109,"pike, al",128,77.0,44,0,20.0,9.0,1679.0,136,243950.0
202502,01005,"barbour, al",76,124.0,20,4,16.0,7.0,2303.0,83,325000.0
202502,01027,"clay, al",24,45.0,6,0,0.0,11.0,2146.0,34,263000.0
202501,01031,"coffee, al",195,76.0,58,0,50.0,47.0,2054.0,244,274950.0
202501,01053,"escambia, al",89,84.0,26,0,22.0,23.0,1755.0,111,221175.0
202501,01097,"mobile, al",1229,82.0,458,8,390.0,110.0,1803.0,1330,264182.0
202501,01061,"geneva, al",52,79.0,12,0,18.0,19.0,1708.0,71,215949.0
202501,01087,"macon, al",27,114.0,6,0,4.0,7.0,1571.0,34,150500.0
202501,01057,"fayette, al",53,83.0,10,0,10.0,12.0,1851.0,64,214900.0
202501,01095,"marshall, al",384,96.0,68,6,90.0,80.0,1915.0,458,335675.0
202501,01005,"barbour, al",74,133.0,12,0,4.0,9.0,2308.0,83,319999.0
202501,01069,"houston, al",339,72.0,104,6,88.0,110.0,1989.0,447,279950.0
202501,01035,"conecuh, al",36,104.0,8,0,4.0,3.0,2124.0,38,205000.0
202501,01037,"coosa, al",22,154.0,6,0,4.0,6.0,2462.0,27,311725.0
202501,01013,"butler, al",22,113.0,8,0,6.0,6.0,1937.0,28,186950.0
202501,01047,"dallas, al",98,109.0,20,0,12.0,27.0,1725.0,128,110200.0
202501,01113,"russell, al",123,50.0,52,0,34.0,61.0,1763.0,185,251175.0
202501,01101,"montgomery, al",737,85.0,226,12,202.0,297.0,1885.0,1033,219725.0
202501,01029,"cleburne, al",30,106.0,4,0,12.0,6.0,1716.0,35,237925.0
202501,01027,"clay, al",21,74.0,10,0,4.0,7.0,2064.0,29,270000.0
202501,01077,"lauderdale, al",323,83.0,94,0,96.0,86.0,1951.0,413,299675.0
202501,01083,"limestone, al",758,87.0,204,56,226.0,273.0,2376.0,1038,389563.0
202501,01033,"colbert, al",234,94.0,60,0,66.0,60.0,1850.0,295,259900.0
202501,01091,"marengo, al",37,91.0,10,0,6.0,8.0,2163.0,44,212500.0
202501,01075,"lamar, al",17,106.0,8,0,6.0,1.0,1956.0,18,173000.0
202501,01043,"cullman, al",354,86.0,86,0,80.0,108.0,1805.0,454,286225.0
202501,01073,"jefferson, al",1936,74.0,712,72,636.0,970.0,1641.0,2902,233455.0
202501,01119,"sumter, al",11,85.0,2,0,0.0,2.0,1920.0,13,135000.0
202501,01001,"autauga, al",101,71.0,72,2,24.0,71.0,2295.0,172,348375.0
202501,01011,"bullock, al",8,111.0,2,0,0.0,3.0,2078.0,11,174925.0
202501,01071,"jackson, al",125,79.0,32,2,34.0,19.0,2000.0,143,292400.0
202501,01015,"calhoun, al",275,86.0,94,2,70.0,91.0,1883.0,363,219425.0
202501,01125,"tuscaloosa, al",577,68.0,258,26,126.0,260.0,1785.0,837,313699.0
202501,01009,"blount, al",144,78.0,46,4,38.0,44.0,1800.0,188,259974.0
202501,01127,"walker, al",173,92.0,42,0,40.0,59.0,1944.0,231,257400.0
202501,01021,"chilton, al",127,90.0,36,0,32.0,32.0,1744.0,158,259950.0
202501,01133,"winston, al",105,104.0,24,0,16.0,22.0,2336.0,127,553750.0
202501,01023,"choctaw, al",10,102.0,0,0,0.0,1.0,2267.0,11,140000.0
202501,01093,"marion, al",77,88.0,16,0,12.0,10.0,1808.0,86,209475.0
202501,01081,"lee, al",685,63.0,270,64,190.0,113.0,2097.0,804,398550.0
202501,01063,"greene, al",8,97.0,0,0,0.0,1.0,1544.0,9,247450.0
202501,01059,"franklin, al",52,93.0,14,0,6.0,15.0,1911.0,67,242000.0
202501,01131,"wilcox, al",14,120.0,4,0,0.0,2.0,2538.0,16,299900.0
202501,01049,"dekalb, al",174,82.0,42,0,38.0,46.0,1818.0,216,275000.0
202501,01111,"randolph, al",68,112.0,12,0,6.0,21.0,2360.0,87,370250.0
202501,01085,"lowndes, al",10,104.0,2,0,0.0,2.0,2353.0,12,245550.0
202501,01117,"shelby, al",819,71.0,294,34,214.0,376.0,2255.0,1200,394975.0
202501,01007,"bibb, al",23,89.0,8,0,6.0,9.0,2318.0,32,314500.0
202501,01129,"washington, al",19,117.0,2,0,2.0,3.0,2616.0,22,498000.0
202501,01103,"morgan, al",383,85.0,110,0,148.0,131.0,1930.0,513,279925.0
202501,01067,"henry, al",78,73.0,12,0,20.0,18.0,1928.0,95,320600.0
202501,01025,"clarke, al",77,109.0,10,0,12.0,10.0,1936.0,86,185000.0
202501,01109,"pike, al",112,97.0,36,0,10.0,9.0,1726.0,117,247450.0
202501,01045,"dale, al",116,77.0,30,0,40.0,46.0,1764.0,161,239225.0
202501,01079,"lawrence, al",69,91.0,12,0,18.0,16.0,1851.0,84,263416.0
202501,01051,"elmore, al",207,84.0,80,0,32.0,94.0,2010.0,300,336163.0
202501,01065,"hale, al",19,59.0,6,0,2.0,20.0,2006.0,40,218450.0
202501,01055,"etowah, al",281,86.0,90,2,74.0,89.0,1965.0,365,239900.0
202501,01099,"monroe, al",59,96.0,8,0,10.0,3.0,2136.0,62,181950.0
202501,01105,"perry, al",13,152.0,2,0,4.0,3.0,2316.0,16,154950.0
202501,01019,"cherokee, al",138,122.0,32,0,10.0,17.0,1854.0,153,369500.0
202501,01123,"tallapoosa, al",196,113.0,54,0,40.0,23.0,1842.0,218,432400.0
202501,01041,"crenshaw, al",21,120.0,0,0,4.0,2.0,1943.0,23,169900.0
202501,01121,"talladega, al",269,89.0,80,2,70.0,105.0,1647.0,372,222410.0
202501,01003,"baldwin, al",2594,93.0,642,58,560.0,617.0,1737.0,3205,495000.0
202501,01115,"st. clair, al",334,78.0,86,24,72.0,194.0,1986.0,527,323650.0
202501,01017,"chambers, al",87,74.0,28,4,18.0,24.0,1538.0,112,256819.0
202501,01039,"covington, al",145,115.0,34,0,22.0,16.0,2082.0,159,239900.0
202501,01089,"madison, al",1699,87.0,664,148,538.0,625.0,2165.0,2322,356245.0
202501,01107,"pickens, al",29,78.0,10,0,8.0,12.0,1929.0,41,128650.0
202412,01077,"lauderdale, al",342,73.0,36,2,64.0,100.0,1973.0,441,307450.0
202412,01055,"etowah, al",291,80.0,60,2,44.0,105.0,1989.0,394,243450.0
202412,01045,"dale, al",133,72.0,34,0,30.0,44.0,1707.0,175,238900.0
202412,01025,"clarke, al",81,104.0,12,0,12.0,11.0,1938.0,91,185000.0
202412,01061,"geneva, al",53,75.0,14,0,12.0,18.0,1718.0,69,211900.0
202412,01127,"walker, al",188,84.0,32,0,30.0,57.0,1979.0,242,259900.0
202412,01027,"clay, al",21,71.0,2,0,0.0,7.0,2353.0,27,265000.0
202412,01037,"coosa, al",23,144.0,0,0,2.0,3.0,2549.0,25,336725.0
202412,01107,"pickens, al",34,70.0,4,0,4.0,4.0,1812.0,38,139925.0
202412,01105,"perry, al",18,118.0,0,0,0.0,1.0,2361.0,19,154950.0
202412,01081,"lee, al",675,66.0,234,40,178.0,111.0,2086.0,785,404900.0
202412,01087,"macon, al",31,102.0,8,0,4.0,8.0,1631.0,38,146000.0
202412,01089,"madison, al",1789,73.0,450,154,514.0,691.0,2148.0,2476,355425.0
202412,01121,"talladega, al",263,85.0,52,0,72.0,130.0,1645.0,392,222300.0
202412,01075,"lamar, al",16,102.0,2,0,0.0,2.0,2230.0,18,161200.0
202412,01117,"shelby, al",865,70.0,238,6,170.0,414.0,2262.0,1277,398363.0
202412,01085,"lowndes, al",8,65.0,0,0,0.0,4.0,2821.0,11,359975.0
202412,01019,"cherokee, al",142,109.0,16,0,18.0,12.0,1800.0,153,376750.0
202412,01017,"chambers, al",91,77.0,32,12,22.0,22.0,1503.0,111,255590.0
202412,01007,"bibb, al",27,89.0,4,0,2.0,10.0,1971.0,37,279000.0
202412,01109,"pike, al",113,91.0,30,0,8.0,7.0,1760.0,118,246950.0
202412,01065,"hale, al",22,77.0,8,0,0.0,17.0,1737.0,38,184900.0
202412,01033,"colbert, al",248,80.0,32,4,58.0,49.0,1850.0,296,252448.0
202412,01015,"calhoun, al",283,75.0,78,0,54.0,98.0,1901.0,381,214900.0
202412,01103,"morgan, al",389,77.0,110,4,78.0,121.0,1951.0,508,284500.0
202412,01031,"coffee, al",194,72.0,64,0,46.0,53.0,2050.0,244,265000.0
202412,01023,"choctaw, al",13,71.0,0,0,0.0,1.0,2337.0,14,164500.0
202412,01053,"escambia, al",95,75.0,16,0,22.0,22.0,1824.0,116,212000.0
202412,01001,"autauga, al",114,73.0,38,2,24.0,75.0,2210.0,187,342475.0
202412,01009,"blount, al",145,77.0,30,0,32.0,51.0,1769.0,196,259675.0
202412,01097,"mobile, al",1285,75.0,386,8,268.0,122.0,1830.0,1403,269350.0
202412,01113,"russell, al",119,60.0,52,2,20.0,63.0,1781.0,180,255818.0
202412,01059,"franklin, al",53,75.0,12,0,14.0,18.0,1938.0,70,237475.0
202412,01083,"limestone, al",814,68.0,192,32,218.0,278.0,2354.0,1091,381138.0
202412,01095,"marshall, al",395,84.0,82,8,78.0,92.0,1925.0,487,327700.0
202412,01069,"houston, al",346,58.0,80,0,68.0,105.0,1956.0,450,279950.0
202412,01067,"henry, al",75,52.0,36,0,6.0,17.0,1913.0,93,297125.0
202412,01073,"jefferson, al",2059,68.0,570,20,508.0,1015.0,1681.0,3072,237900.0
202412,01043,"cullman, al",374,81.0,72,0,48.0,115.0,1841.0,484,294723.0
202412,01101,"montgomery, al",798,75.0,208,8,162.0,312.0,1900.0,1109,231950.0
202412,01039,"covington, al",147,105.0,12,0,26.0,20.0,2068.0,166,239900.0
202412,01041,"crenshaw, al",20,104.0,6,0,2.0,5.0,1893.0,25,155925.0
202412,01011,"bullock, al",10,100.0,2,0,0.0,2.0,2270.0,11,192450.0
202412,01021,"chilton, al",126,80.0,8,0,12.0,40.0,1717.0,166,261150.0
202412,01119,"sumter, al",10,91.0,2,0,4.0,1.0,1839.0,12,117500.0
202412,01131,"wilcox, al",12,121.0,0,0,2.0,2.0,2537.0,14,311150.0
202412,01111,"randolph, al",77,97.0,14,0,8.0,16.0,2320.0,92,359450.0
202412,01051,"elmore, al",210,73.0,62,4,28.0,93.0,2052.0,300,341425.0
202412,01123,"tallapoosa, al",201,108.0,30,0,22.0,19.0,1882.0,221,459075.0
202412,01071,"jackson, al",121,73.0,24,0,16.0,19.0,1993.0,139,289125.0
202412,01029,"cleburne, al",35,93.0,0,0,10.0,8.0,1771.0,43,242500.0
202412,01099,"monroe, al",55,94.0,12,0,10.0,7.0,1904.0,62,186500.0
202412,01049,"dekalb, al",178,85.0,36,0,40.0,49.0,1815.0,224,279900.0
202412,01091,"marengo, al",35,80.0,6,0,8.0,7.0,2132.0,42,191750.0
202412,01125,"tuscaloosa, al",590,68.0,188,6,88.0,282.0,1800.0,872,313548.0
202412,01063,"greene, al",8,68.0,0,0,2.0,1.0,1673.0,9,226225.0
202412,01013,"butler, al",27,103.0,0,0,2.0,5.0,2191.0,31,233750.0
202412,01057,"fayette, al",56,73.0,10,0,6.0,8.0,1816.0,64,216150.0
202412,01133,"winston, al",108,93.0,12,0,12.0,21.0,2373.0,128,553725.0
202412,01079,"lawrence, al",73,70.0,14,0,6.0,20.0,1813.0,91,267400.0
202412,01047,"dallas, al",103,106.0,14,0,10.0,25.0,1702.0,128,101225.0
202412,01005,"barbour, al",76,116.0,12,0,8.0,7.0,2338.0,81,319900.0
202412,01115,"st. clair, al",334,71.0,108,4,54.0,207.0,1997.0,542,324975.0
202412,01003,"baldwin, al",2707,90.0,506,30,406.0,594.0,1759.0,3297,499000.0
202412,01093,"marion, al",78,82.0,10,0,4.0,12.0,1880.0,90,219193.0
202412,01129,"washington, al",20,123.0,2,0,0.0,6.0,2411.0,26,379475.0
202412,01035,"conecuh, al",32,96.0,4,0,0.0,2.0,2133.0,34,201175.0
202411,01107,"pickens, al",34,53.0,8,0,4.0,7.0,1797.0,41,159900.0
202411,01093,"marion, al",83,74.0,20,0,8.0,20.0,1782.0,104,194000.0
202411,01039,"covington, al",150,106.0,28,0,20.0,21.0,2076.0,171,234999.0
202411,01025,"clarke, al",75,96.0,12,0,16.0,11.0,2000.0,86,185000.0
202411,01097,"mobile, al",1362,68.0,440,12,364.0,140.0,1840.0,1493,269925.0
202411,01037,"coosa, al",23,112.0,4,0,0.0,5.0,2567.0,29,334450.0
202411,01067,"henry, al",71,78.0,12,0,4.0,25.0,1976.0,93,339900.0
202411,01019,"cherokee, al",138,94.0,24,0,24.0,17.0,1800.0,155,389000.0
202411,01083,"limestone, al",817,57.0,212,32,264.0,325.0,2325.0,1127,380000.0
202411,01049,"dekalb, al",189,85.0,48,0,60.0,43.0,1794.0,232,279950.0
202411,01035,"conecuh, al",30,84.0,4,0,4.0,5.0,2225.0,35,199900.0
202411,01101,"montgomery, al",833,65.0,268,20,208.0,361.0,1918.0,1206,229900.0
202411,01129,"washington, al",22,94.0,4,0,4.0,5.0,2329.0,27,349450.0
202411,01033,"colbert, al",246,64.0,64,0,60.0,80.0,1925.0,327,270000.0
202411,01061,"geneva, al",56,66.0,24,0,12.0,22.0,1755.0,76,219900.0
202411,01071,"jackson, al",122,78.0,28,0,28.0,30.0,2009.0,155,297450.0
202411,01131,"wilcox, al",13,143.0,0,0,0.0,3.0,2472.0,16,380000.0
202411,01077,"lauderdale, al",347,61.0,108,0,104.0,139.0,1972.0,492,319900.0
202411,01081,"lee, al",804,71.0,220,76,152.0,150.0,2154.0,942,414950.0
202411,01113,"russell, al",118,58.0,48,0,28.0,88.0,1793.0,204,259900.0
202411,01043,"cullman, al",398,81.0,92,4,84.0,143.0,1841.0,538,305000.0
202411,01009,"blount, al",156,65.0,56,0,32.0,51.0,1800.0,207,265000.0
202411,01105,"perry, al",20,96.0,0,0,0.0,2.0,1952.0,22,149900.0
202411,01029,"cleburne, al",36,66.0,4,0,8.0,11.0,1820.0,48,265000.0
202411,01075,"lamar, al",15,80.0,4,0,0.0,2.0,2500.0,18,164500.0
202411,01053,"escambia, al",87,73.0,16,0,16.0,31.0,1885.0,118,218750.0
202411,01121,"talladega, al",277,70.0,80,4,52.0,130.0,1631.0,407,228000.0
202411,01065,"hale, al",21,87.0,0,0,4.0,16.0,1650.0,37,189900.0
202411,01109,"pike, al",121,99.0,20,0,12.0,11.0,1801.0,129,247950.0
202411,01111,"randolph, al",79,92.0,12,0,16.0,31.0,2320.0,110,359450.0
202411,01005,"barbour, al",81,109.0,12,0,8.0,8.0,2338.0,89,319900.0
202411,01085,"lowndes, al",11,72.0,4,0,4.0,4.0,2533.0,15,299900.0
202411,01073,"jefferson, al",2156,58.0,788,40,704.0,1206.0,1736.0,3347,249900.0
202411,01057,"fayette, al",53,69.0,12,0,8.0,12.0,1793.0,68,224000.0
202411,01119,"sumter, al",11,92.0,0,0,0.0,3.0,1853.0,13,140000.0
202411,01087,"macon, al",32,89.0,8,0,4.0,9.0,1725.0,40,149000.0
202411,01069,"houston, al",347,65.0,112,0,84.0,123.0,1924.0,473,269900.0
202411,01001,"autauga, al",123,60.0,44,4,32.0,81.0,2188.0,201,340000.0
202411,01089,"madison, al",1834,63.0,480,64,628.0,784.0,2155.0,2634,359900.0
202411,01055,"etowah, al",308,69.0,100,4,64.0,129.0,1990.0,433,249900.0
202411,01115,"st. clair, al",352,65.0,124,20,80.0,218.0,2000.0,576,324900.0
202411,01047,"dallas, al",105,96.0,16,0,12.0,27.0,1740.0,132,101450.0
202411,01007,"bibb, al",30,84.0,4,0,4.0,14.0,1900.0,44,279000.0
202411,01027,"clay, al",23,80.0,8,0,0.0,10.0,2096.0,34,265000.0
202411,01079,"lawrence, al",76,59.0,12,0,20.0,28.0,1872.0,102,269000.0
202411,01041,"crenshaw, al",21,89.0,4,0,0.0,4.0,1738.0,25,149999.0
202411,01045,"dale, al",143,58.0,48,0,44.0,53.0,1824.0,191,239000.0
202411,01051,"elmore, al",218,65.0,88,0,60.0,104.0,2160.0,318,349999.0
202411,01031,"coffee, al",206,68.0,60,0,60.0,74.0,2058.0,276,268750.0
202411,01091,"marengo, al",35,71.0,8,0,4.0,6.0,2100.0,41,179000.0
202411,01125,"tuscaloosa, al",612,62.0,212,4,136.0,319.0,1860.0,933,315000.0
202411,01103,"morgan, al",370,60.0,88,4,100.0,147.0,1939.0,522,294000.0
202411,01003,"baldwin, al",2839,81.0,632,36,588.0,651.0,1758.0,3484,499000.0
202411,01021,"chilton, al",146,65.0,36,0,32.0,30.0,1766.0,175,264900.0
202411,01099,"monroe, al",58,96.0,16,0,8.0,6.0,1900.0,63,189450.0
202411,01059,"franklin, al",60,63.0,16,0,12.0,16.0,2007.0,75,252000.0
202411,01017,"chambers, al",96,82.0,24,8,24.0,24.0,1534.0,117,257005.0
202411,01011,"bullock, al",8,97.0,0,0,4.0,4.0,2301.0,13,229900.0
202411,01013,"butler, al",31,83.0,4,0,8.0,6.0,2231.0,37,194000.0
202411,01023,"choctaw, al",14,45.0,0,0,0.0,1.0,2337.0,15,164500.0
202411,01095,"marshall, al",403,73.0,104,4,92.0,120.0,1948.0,518,328900.0
202411,01117,"shelby, al",893,64.0,272,44,240.0,488.0,2289.0,1381,399000.0
202411,01127,"walker, al",206,83.0,44,0,40.0,70.0,1944.0,278,259900.0
202411,01015,"calhoun, al",295,65.0,84,0,64.0,113.0,1851.0,406,219900.0
202411,01123,"tallapoosa, al",230,100.0,32,0,40.0,26.0,1960.0,258,509950.0
202411,01133,"winston, al",132,96.0,20,0,12.0,33.0,2378.0,166,550000.0
202410,01075,"lamar, al",16,61.0,0,0,4.0,4.0,2215.0,20,178250.0
202410,01083,"limestone, al",754,58.0,246,46,274.0,203.0,2284.0,955,372250.0
202410,01015,"calhoun, al",304,58.0,144,4,86.0,120.0,1819.0,422,219425.0
202410,01119,"sumter, al",10,107.0,2,0,4.0,3.0,1557.0,13,105000.0
202410,01043,"cullman, al",401,76.0,104,8,96.0,109.0,1874.0,503,304500.0
202410,01007,"bibb, al",30,79.0,10,0,10.0,15.0,2109.0,44,306175.0
202410,01025,"clarke, al",71,86.0,16,0,12.0,8.0,2078.0,79,204725.0
202410,01047,"dallas, al",100,87.0,22,0,24.0,29.0,1700.0,129,92500.0
202410,01101,"montgomery, al",819,62.0,332,22,300.0,350.0,1991.0,1167,262500.0
202410,01131,"wilcox, al",15,126.0,6,0,2.0,4.0,2396.0,19,358725.0
202410,01005,"barbour, al",81,82.0,18,0,6.0,9.0,2238.0,90,321150.0
202410,01017,"chambers, al",102,74.0,14,18,20.0,18.0,1491.0,118,256257.0
202410,01103,"morgan, al",388,48.0,148,12,142.0,118.0,1931.0,506,293200.0
202410,01045,"dale, al",140,58.0,60,2,42.0,50.0,1787.0,186,239700.0
